"","x","y","YIELD","MOIST","ELEV","DIST","SWAT","EVI","NDVI"
"1502",583705,5425675,9.14768695831299,9.1568431854248,339.416381835938,1.99469590187073,12.039999961853,0.270057439804077,0.365746557712555
"1503",583715,5425675,8.99201583862305,9.01501655578613,339.293273925781,2.03684210777283,12.039999961853,0.258128464221954,0.355425596237183
"1504",583725,5425675,8.94894218444824,9.21269512176514,339.040313720703,1.87975871562958,12.039999961853,0.258718729019165,0.356164395809174
"1505",583735,5425675,9.47081470489502,8.80000019073486,338.87841796875,1.66808927059174,12.0355796813965,0.275015473365784,0.374110043048859
"1506",583745,5425675,9.34114646911621,8.75046825408936,338.859710693359,1.83781266212463,11.9229154586792,0.255540251731873,0.356268614530563
"1558",583625,5425665,8.2957763671875,9.43375301361084,341.18603515625,1.89251041412354,12.039999961853,0.266355991363525,0.356793135404587
"1559",583635,5425665,8.47468948364258,9.7219352722168,340.960205078125,1.72582149505615,12.039999961853,0.25046381354332,0.344109416007996
"1560",583645,5425665,7.87223243713379,9.61988925933838,340.624328613281,1.56278491020203,12.039999961853,0.252832263708115,0.345717877149582
"1564",583685,5425665,8.21922206878662,9.3341178894043,339.810363769531,1.64280569553375,12.039999961853,0.266596615314484,0.360518991947174
"1565",583695,5425665,9.01550197601318,9.16269207000732,339.388610839844,1.75906383991241,12.039999961853,0.265918463468552,0.360671013593674
"1566",583705,5425665,9.36477565765381,9.03312587738037,339.279632568359,1.95812833309174,12.039999961853,0.26072683930397,0.357556283473969
"1567",583715,5425665,9.1370849609375,9.06873512268066,339.059478759766,1.72858858108521,12.039999961853,0.257356435060501,0.357355386018753
"1568",583725,5425665,9.13723850250244,9.17985820770264,338.827178955078,1.65251064300537,11.998628616333,0.258899688720703,0.356721311807632
"1569",583735,5425665,9.49076175689697,9.11811923980713,338.737945556641,1.6410436630249,12.0092811584473,0.279760479927063,0.378974705934525
"1573",583775,5425665,9.46081924438477,9.62349700927734,338.361450195312,1.58864521980286,12.1030178070068,0.252505868673325,0.352291733026505
"1622",583625,5425655,8.53170394897461,9.73244571685791,340.966278076172,1.91654086112976,12.039999961853,0.257053703069687,0.348238885402679
"1623",583635,5425655,8.23794651031494,9.56972885131836,340.591278076172,1.77918410301208,12.039999961853,0.254762560129166,0.345701903104782
"1629",583695,5425655,9.063232421875,9.07542037963867,339.137390136719,1.58666372299194,11.9660148620605,0.265765339136124,0.363521218299866
"1630",583705,5425655,9.17576885223389,8.86441135406494,339.059844970703,1.76978552341461,12.0383157730103,0.248816281557083,0.345837444067001
"1631",583715,5425655,9.27764415740967,8.93700885772705,338.841033935547,1.97626638412476,11.9292287826538,0.250309020280838,0.346040099859238
"1632",583725,5425655,9.30494403839111,8.98891067504883,338.579711914062,1.80543398857117,12.039999961853,0.267852902412415,0.363607078790665
"1633",583735,5425655,9.40068054199219,8.8024320602417,338.545654296875,1.6947009563446,11.9743900299072,0.278916358947754,0.377551019191742
"1637",583775,5425655,9.25527954101562,9.43571949005127,338.301116943359,1.69347965717316,12.1377058029175,0.260857105255127,0.363273441791534
"1638",583785,5425655,8.2528133392334,9.76183700561523,338.255859375,1.87307810783386,12.1920003890991,0.272661685943604,0.375
"1686",583625,5425645,8.09847831726074,9.45641136169434,340.758666992188,1.68018794059753,12.039999961853,0.251559436321259,0.341365456581116
"1687",583635,5425645,7.89581537246704,9.31678199768066,340.278015136719,1.83766937255859,12.039999961853,0.262735933065414,0.352164566516876
"1692",583685,5425645,8.72182083129883,9.29387950897217,339.264556884766,1.58585715293884,12.039999961853,0.260561048984528,0.356706351041794
"1693",583695,5425645,8.880202293396,9.11689186096191,339.00048828125,1.64429330825806,12.039999961853,0.253231763839722,0.351264804601669
"1694",583705,5425645,9.32604789733887,9.0725736618042,338.894897460938,1.91961371898651,12.039999961853,0.245252057909966,0.343175858259201
"1695",583715,5425645,8.91715908050537,9.15240573883057,338.716125488281,1.83707416057587,12.039999961853,0.254548013210297,0.350145488977432
"1696",583725,5425645,9.46118354797363,8.97843265533447,338.484619140625,1.85172760486603,12.0073518753052,0.278649538755417,0.375641018152237
"1697",583735,5425645,9.05861568450928,8.932692527771,338.445739746094,1.71525621414185,11.9481019973755,0.277646273374557,0.375600397586823
"1700",583765,5425645,8.87930011749268,9.329833984375,338.157928466797,1.5086635351181,12.0523881912231,0.261396020650864,0.363486289978027
"1701",583775,5425645,8.85548305511475,9.25507164001465,338.228820800781,1.56945443153381,12.1635046005249,0.252374887466431,0.354346394538879
"1702",583785,5425645,8.23226070404053,9.68082332611084,338.138671875,1.90726327896118,12.1920003890991,0.263145476579666,0.364736676216125
"1749",583615,5425635,8.26465511322021,10.0126829147339,340.405944824219,1.59690654277802,12.039999961853,0.242229521274567,0.333124399185181
"1750",583625,5425635,8.44720649719238,9.66205596923828,340.416320800781,1.74549794197083,12.0167322158813,0.249027416110039,0.341607213020325
"1751",583635,5425635,8.33028316497803,9.63675594329834,339.869140625,1.82300114631653,12.0038251876831,0.253513365983963,0.344999998807907
"1756",583685,5425635,8.69481086730957,9.04248809814453,338.967712402344,1.57070314884186,12.039999961853,0.251136213541031,0.347600519657135
"1757",583695,5425635,9.27045345306396,9.04782295227051,338.827362060547,1.73093795776367,11.9708471298218,0.25725194811821,0.353826463222504
"1758",583705,5425635,9.25001239776611,9.19453144073486,338.755493164062,1.68291306495667,11.9444599151611,0.249706923961639,0.34701856970787
"1759",583715,5425635,8.94227504730225,9.02388858795166,338.584716796875,1.61600124835968,12.039999961853,0.259381651878357,0.357166081666946
"1760",583725,5425635,9.41533470153809,8.99857807159424,338.42138671875,1.73156237602234,12.0345983505249,0.262483090162277,0.359285265207291
"1764",583765,5425635,9.0896053314209,9.53564834594727,338.024993896484,1.51737260818481,11.9938898086548,0.257344245910645,0.357424437999725
"1813",583615,5425625,9.1441535949707,9.66869163513184,339.832824707031,1.60396361351013,12.039999961853,0.254210293292999,0.339204370975494
"1814",583625,5425625,8.92918109893799,9.18569183349609,339.832641601562,1.7727153301239,12.039999961853,0.251345694065094,0.339913636445999
"1815",583635,5425625,7.67963600158691,9.79865169525146,339.182830810547,1.77088713645935,12.039999961853,0.23878738284111,0.328467160463333
"1819",583675,5425625,8.18766212463379,9.09058475494385,338.906158447266,1.68823909759521,12.039999961853,0.234723433852196,0.327979445457458
"1820",583685,5425625,7.84778928756714,8.85563278198242,338.445220947266,1.8343448638916,12.039999961853,0.244891345500946,0.336946129798889
"1821",583695,5425625,7.7293004989624,8.70948123931885,338.595153808594,2.35600757598877,11.9240961074829,0.255202949047089,0.349903166294098
"1822",583705,5425625,8.53787326812744,8.92325305938721,338.380828857422,1.86322569847107,11.9744739532471,0.258685976266861,0.351786285638809
"1823",583715,5425625,9.50118541717529,9.0655517578125,338.172332763672,1.5599170923233,12.039999961853,0.25689223408699,0.351317048072815
"1824",583725,5425625,9.00815200805664,8.97105979919434,338.208374023438,1.64379525184631,11.9985990524292,0.270175278186798,0.36383718252182
"1828",583765,5425625,8.75856590270996,9.36971950531006,337.842590332031,1.76279890537262,12.1132440567017,0.265662372112274,0.362716287374496
"1884",583685,5425615,8.82200145721436,9.00594329833984,338.014312744141,1.47974562644958,12.039999961853,0.264480113983154,0.356091439723969
"1885",583695,5425615,7.10251569747925,8.67194366455078,338.273132324219,2.7637300491333,12.0389232635498,0.260224789381027,0.357005745172501
"1886",583705,5425615,7.94871044158936,9.00665473937988,337.889190673828,2.01218724250793,12.039999961853,0.263991802930832,0.35865780711174
"1887",583715,5425615,8.54391765594482,8.95108127593994,337.690704345703,1.72401213645935,12.039999961853,0.255270391702652,0.349874377250671
"1888",583725,5425615,8.92361068725586,8.78227806091309,337.877044677734,1.67666172981262,11.9731512069702,0.270959973335266,0.363184094429016
"1892",583765,5425615,8.85099697113037,9.46222972869873,337.682067871094,1.78637433052063,12.0864267349243,0.270321547985077,0.371577560901642
"1942",583625,5425605,9.18839454650879,9.7417516708374,338.826354980469,1.93448972702026,12.039999961853,0.262189298868179,0.351614862680435
"1947",583675,5425605,8.16671085357666,9.29463005065918,337.981323242188,1.55985355377197,12.039999961853,0.245409920811653,0.336239099502563
"1948",583685,5425605,8.59560489654541,8.98930740356445,337.703765869141,1.62968254089355,12.039999961853,0.248204231262207,0.340232044458389
"1950",583705,5425605,7.73043489456177,9.07308769226074,337.360748291016,1.53106653690338,12.039999961853,0.264165550470352,0.358712464570999
"1952",583725,5425605,8.93604373931885,8.84971141815186,337.503753662109,2.00965881347656,11.946629524231,0.277561664581299,0.369029521942139
"1955",583755,5425605,9.28672885894775,9.39116954803467,337.222961425781,1.73369824886322,12.0534563064575,0.257942974567413,0.351951748132706
"1956",583765,5425605,8.16902923583984,9.14168643951416,337.457244873047,1.78609311580658,12.164098739624,0.270424395799637,0.368523329496384
"2005",583615,5425595,9.0467643737793,9.65578460693359,338.779418945312,1.66269361972809,12.039999961853,0.246994197368622,0.337019979953766
"2006",583625,5425595,8.63962745666504,9.64448928833008,338.379852294922,1.66527235507965,12.039999961853,0.258082032203674,0.348197937011719
"2012",583685,5425595,8.39303779602051,9.02308464050293,337.272094726562,1.86261868476868,12.039999961853,0.241175934672356,0.337384074926376
"2013",583695,5425595,8.86242198944092,9.04785823822021,337.134948730469,1.7279806137085,12.039999961853,0.260159611701965,0.355611592531204
"2014",583705,5425595,7.96537685394287,8.99408435821533,336.775909423828,1.75290238857269,12.039999961853,0.275341898202896,0.367941707372665
"2019",583755,5425595,8.69294548034668,9.36178493499756,336.784515380859,1.68784093856812,12.0883893966675,0.249976933002472,0.343690544366837
"2068",583605,5425585,8.69542217254639,9.77200031280518,338.612548828125,1.68646991252899,12.039999961853,0.242275759577751,0.331883162260056
"2069",583615,5425585,9.02887439727783,9.87773132324219,338.505523681641,1.91892719268799,12.039999961853,0.236685067415237,0.326726526021957
"2070",583625,5425585,8.78318405151367,9.50651550292969,338.033752441406,1.67484259605408,12.0030794143677,0.240739896893501,0.332915365695953
"2074",583665,5425585,8.48476505279541,9.17323970794678,337.405151367188,1.62090075016022,12.0160684585571,0.230676218867302,0.325886994600296
"2075",583675,5425585,8.05977916717529,9.36225986480713,336.885955810547,1.46268022060394,11.9093170166016,0.233521565794945,0.326220512390137
"2076",583685,5425585,8.74717712402344,9.03496170043945,336.942718505859,1.69077003002167,12.0015048980713,0.232531294226646,0.328333884477615
"2077",583695,5425585,9.48548316955566,8.98784351348877,336.674255371094,1.63518929481506,12.039999961853,0.260672271251678,0.357914805412292
"2078",583705,5425585,9.10842418670654,8.98916912078857,336.384216308594,1.59951257705688,12.0394296646118,0.267467260360718,0.362068951129913
"2079",583715,5425585,9.12054824829102,8.66679191589355,336.334777832031,1.61109054088593,11.9056844711304,0.280778020620346,0.372382402420044
"2080",583725,5425585,9.48847961425781,8.69176864624023,336.719970703125,2.0336389541626,11.8892803192139,0.28658202290535,0.376990079879761
"2083",583755,5425585,8.46110057830811,9.19157791137695,336.457763671875,1.84057796001434,12.1141605377197,0.260000914335251,0.356307297945023
"2132",583605,5425575,9.12154483795166,9.75443553924561,338.448638916016,1.67178738117218,12.039999961853,0.244622424244881,0.331678569316864
"2133",583615,5425575,9.40522003173828,9.44082832336426,338.095916748047,1.94433498382568,11.9190301895142,0.230077803134918,0.316712826490402
"2138",583665,5425575,8.90395164489746,9.22670745849609,336.881500244141,1.59152770042419,12.039999961853,0.223210155963898,0.318572372198105
"2139",583675,5425575,8.24018001556396,9.37552356719971,336.430786132812,1.50269377231598,12.039999961853,0.23363184928894,0.330706089735031
"2140",583685,5425575,8.9569673538208,9.17000293731689,336.635955810547,1.91191959381104,12.039999961853,0.230022504925728,0.329084187746048
"2142",583705,5425575,8.54555606842041,8.91722202301025,336.014862060547,1.55435764789581,12.039999961853,0.265580415725708,0.359054148197174
"2172",584005,5425575,8.7379035949707,9.61774826049805,335.009063720703,1.99422407150269,11.9800510406494,0.264998346567154,0.363577038049698
"2196",583605,5425565,8.90766048431396,9.59268379211426,338.178588867188,1.61176931858063,12.039999961853,0.239860743284225,0.327975273132324
"2197",583615,5425565,8.9647388458252,9.72582721710205,337.751739501953,1.83214664459229,12.039999961853,0.229771137237549,0.315789461135864
"2204",583685,5425565,9.37331199645996,8.82729816436768,336.240325927734,1.93448412418365,12.039999961853,0.242602422833443,0.346771448850632
"2236",584005,5425565,8.57906436920166,9.78720188140869,334.855560302734,1.76379656791687,12.039999961853,0.254225224256516,0.351262718439102
"2260",583605,5425555,9.31686592102051,9.72876358032227,337.992736816406,1.67163681983948,12.039999961853,0.23928327858448,0.331032305955887
"2261",583615,5425555,8.85185623168945,9.57708930969238,337.558502197266,1.66784429550171,12.039999961853,0.22793447971344,0.316687732934952
"2266",583665,5425555,8.85328674316406,9.65005683898926,335.742797851562,1.49626529216766,12.039999961853,0.227745607495308,0.317565441131592
"2267",583675,5425555,9.07745838165283,9.27056217193604,335.703582763672,1.62065982818604,12.039999961853,0.238587260246277,0.336423844099045
"2300",584005,5425555,8.23354816436768,9.91376399993896,334.589935302734,1.71492767333984,12.039999961853,0.238688737154007,0.330942302942276
"2323",583595,5425545,8.69449138641357,9.48073768615723,338.345611572266,1.70270240306854,12.039999961853,0.234378516674042,0.325218468904495
"2324",583605,5425545,9.23424434661865,9.71007347106934,337.822448730469,1.83977115154266,12.039999961853,0.228870809078217,0.318210870027542
"2325",583615,5425545,9.16860771179199,9.75422382354736,337.394439697266,1.99292325973511,12.039999961853,0.227813363075256,0.316190481185913
"2329",583655,5425545,9.07791519165039,9.48638343811035,335.959533691406,1.67087125778198,12.039999961853,0.18238377571106,0.251468867063522
"2330",583665,5425545,8.81974983215332,9.4227933883667,335.331695556641,1.46855735778809,12.039999961853,0.197661831974983,0.277086496353149
"2331",583675,5425545,9.07613945007324,9.06866645812988,335.393981933594,1.68882930278778,12.039999961853,0.215458586812019,0.302547782659531
"2334",583705,5425545,8.4106388092041,8.73332977294922,334.684661865234,1.66319096088409,12.0337133407593,0.254269897937775,0.34919062256813
"2363",583995,5425545,8.21140384674072,9.61675930023193,334.440063476562,1.82757782936096,12.039999961853,0.208761587738991,0.292948722839355
"2364",584005,5425545,7.94053030014038,9.66833209991455,334.276092529297,1.61875855922699,12.039999961853,0.222815990447998,0.313975751399994
"2387",583595,5425535,8.25243091583252,9.39502811431885,338.375671386719,1.77884984016418,12.039999961853,0.218798086047173,0.302849978208542
"2388",583605,5425535,8.98648166656494,9.82767009735107,337.699890136719,1.65545678138733,12.039999961853,0.208568722009659,0.293108910322189
"2389",583615,5425535,8.92146301269531,9.62784004211426,337.485656738281,1.66254985332489,12.039999961853,0.204561918973923,0.287531793117523
"2393",583655,5425535,9.15401363372803,9.49385929107666,335.428863525391,1.6240770816803,12.039999961853,0.174989238381386,0.243049323558807
